Subj,Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,NameLength,Time to respond ,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
24,Adults,2,Unpred,Same,1477.292746,5342.854881,595,5964.93727,4487.644525,622.0823897,27.08238966,
24,Adults,2,Unpred,Same,1459.046087,5428.346308,1177,6568.647246,5109.601159,1140.300938,-36.6990624,
24,Adults,2,Unpred,Same,1496.419381,5582.16758,590,6059.675141,4563.255759,477.5075608,-112.4924392,
1,Adults,3,Pred,Different,1464.8,5198.1,445,6290.6,4825.8,1092.5,647.5,Yes
1,Adults,3,Pred,Different,1466.3,5436.2,681,6618.3,5152,1182.1,501.1,Yes
1,Adults,3,Pred,Different,1672.1,5455.3,775,6730.3,5058.2,1275,500,Yes
1,Adults,3,Pred,Different,1433.5,5545.1,399,6436.8,5003.3,891.7,492.7,Yes
1,Adults,3,Pred,Different,1478.3,5267.1,553,6269.5,4791.2,1002.4,449.4,Yes
1,Adults,3,Pred,Different,1475.7,5437.7,1009,6895.6,5419.9,1457.9,448.9,Yes
1,Adults,3,Pred,Different,1500.2,5469.6,531,6395.4,4895.2,925.8,394.8,Yes
1,Adults,3,Pred,Different,1475.2,5421.7,725,6533.1,5057.9,1111.4,386.4,Yes
1,Adults,3,Pred,Different,1500.3,5368.5,595,6337,4836.7,968.5,373.5,Yes
1,Adults,3,Pred,Different,1462.7,5772.7,742,6887.7,5425,1115,373,Yes
1,Adults,3,Pred,Different,1499.3,5114.6,572,5968.1,4468.8,853.5,281.5,Yes
1,Adults,3,Pred,Different,1645.5,5212,399,5866.3,4220.8,654.3,255.3,Yes
1,Adults,3,Pred,Different,1676.5,5581,590,6409.5,4733,828.5,238.5,Yes
1,Adults,3,Pred,Different,1513.2,5572.2,739,6537.4,5024.2,965.2,226.2,Yes
1,Adults,3,Pred,Different,1659.3,5305.2,555,6074.5,4415.2,769.3,214.3,Yes
1,Adults,3,Pred,Different,1455.8,5207.7,651,6064.8,4609,857.1,206.1,Yes
1,Adults,3,Pred,Different,1469.5,5431.6,707,6340,4870.5,908.4,201.4,Yes
1,Adults,3,Pred,Different,1659.7,5363.9,558,5929.7,4270,565.8,7.8,Yes
1,Adults,3,Pred,Different,1487.9,5595.9,469,6057.9,4570,462,-7,Yes
1,Adults,3,Pred,Different,1675.1,5263.1,647,5847.3,4172.2,584.2,-62.8,Yes
1,Adults,3,Pred,Different,1685.3,5328.1,715,5974.6,4289.3,646.5,-68.5,Yes
1,Adults,3,Pred,Different,1478.1,5265.1,551,5707.9,4229.8,442.8,-108.2,Yes
1,Adults,3,Pred,Different,1662.8,5374.2,447,5696.6,4033.8,322.4,-124.6,Yes
1,Adults,3,Pred,Different,1482.2,5222.3,539,5566.8,4084.6,344.5,-194.5,Yes
2,Adults,3,Pred,Different,1528.6,5581.7,739,8530.8,7002.2,2949.1,,
2,Adults,3,Pred,Different,1486.5,5546,399,7998.3,6511.8,2452.3,,
2,Adults,3,Pred,Different,1657,5442.7,775,7865.6,6208.6,2422.9,1647.9,
2,Adults,3,Pred,Different,1463,5447.8,531,7373.7,5910.7,1925.9,1394.9,
2,Adults,3,Pred,Different,1516.7,5225.3,539,7144.9,5628.2,1919.6,1380.6,
2,Adults,3,Pred,Different,1462.2,5246.2,551,7094.9,5632.7,1848.7,1297.7,
2,Adults,3,Pred,Different,1485.2,5593.5,469,7209.7,5724.5,1616.2,1147.2,
2,Adults,3,Pred,Different,1461.8,5436.8,681,7186.7,5724.9,1749.9,1068.9,
2,Adults,3,Pred,Different,1493,5356,595,6952.9,5459.9,1596.9,1001.9,
2,Adults,3,Pred,Different,1471.7,5771.6,742,7500.8,6029.1,1729.2,987.2,
2,Adults,3,Pred,Different,1676.3,5228.5,399,6567.4,4891.1,1338.9,939.9,
2,Adults,3,Pred,Different,1482.5,5194.2,445,6478.7,4996.2,1284.5,839.5,
2,Adults,3,Pred,Different,1480.2,5444.1,1009,7185.7,5705.5,1741.6,732.6,
2,Adults,3,Pred,Different,1473.5,5427.5,725,6872,5398.5,1444.5,719.5,
2,Adults,3,Pred,Different,1641.9,5546.3,590,6756.9,5115,1210.6,620.6,
2,Adults,3,Pred,Different,1503.7,5240.7,651,6502,4998.3,1261.3,610.3,
2,Adults,3,Pred,Different,1666.1,5379.3,558,6533.8,4867.7,1154.5,596.5,
2,Adults,3,Pred,Different,1667.5,5326.4,555,6452.2,4784.7,1125.8,570.8,
2,Adults,3,Pred,Different,1600.8,5372.3,447,6298.3,4697.5,926,479,
2,Adults,3,Pred,Different,1476.6,5433.1,707,6591.2,5114.6,1158.1,451.1,
2,Adults,3,Pred,Different,1480.8,5292,553,6227.7,4746.9,935.7,382.7,
2,Adults,3,Pred,Different,1693,5287.1,647,6314.4,4621.4,1027.3,380.3,
2,Adults,3,Pred,Different,1516.7,5136.6,572,6045,4528.3,908.4,336.4,
2,Adults,3,Pred,Different,1667.9,5325.2,715,6310.9,4643,985.7,270.7,
3,Adults,3,Pred,Different,1479.1,5761.9,742,7151.2,5672.1,1389.3,647.3,
3,Adults,3,Pred,Different,1479.7,5264.1,551,6461.3,4981.6,1197.2,646.2,
3,Adults,3,Pred,Different,1495,5524.7,399,6471.4,4976.4,946.7,547.7,
3,Adults,3,Pred,Different,1636.3,5354.7,447,6325.7,4689.4,971,524,
3,Adults,3,Pred,Different,1650.8,5549.4,590,6641.1,4990.3,1091.7,501.7,
3,Adults,3,Pred,Different,1482.3,5442,707,6604.8,5122.5,1162.8,455.8,
3,Adults,3,Pred,Different,1489.7,5195,539,6144.6,4654.9,949.6,410.6,
3,Adults,3,Pred,Different,1658.6,5444.7,775,6595.5,4936.9,1150.8,375.8,
3,Adults,3,Pred,Different,1481.2,5454,681,6481.8,5000.6,1027.8,346.8,
3,Adults,3,Pred,Different,1685.2,5222.9,399,5967.3,4282.1,744.4,345.4,
3,Adults,3,Pred,Different,1656.2,5291.1,715,6338.1,4681.9,1047,332,
3,Adults,3,Pred,Different,1480.6,5482.7,531,6339.2,4858.6,856.5,325.5,
3,Adults,3,Pred,Different,1678.5,5320.7,555,6196.8,4518.3,876.1,321.1,
3,Adults,3,Pred,Different,1480.1,5194,445,5951.4,4471.3,757.4,312.4,
3,Adults,3,Pred,Different,1326.8,5408.9,725,6435.8,5109,1026.9,301.9,
3,Adults,3,Pred,Different,1642.7,5246.5,647,6181,4538.3,934.5,287.5,
3,Adults,3,Pred,Different,1478.5,5267.3,553,6106.2,4627.7,838.9,285.9,
3,Adults,3,Pred,Different,1474.1,5090,572,5938.3,4464.2,848.3,276.3,
3,Adults,3,Pred,Different,1462.2,5199.4,651,6124.4,4662.2,925,274,
3,Adults,3,Pred,Different,1475.5,5336.4,595,6204.8,4729.3,868.4,273.4,
3,Adults,3,Pred,Different,1581.8,5360.7,558,6186.1,4604.3,825.4,267.4,
3,Adults,3,Pred,Different,1486.3,5596.7,469,6321.1,4834.8,724.4,255.4,
3,Adults,3,Pred,Different,1480.4,5441.7,1009,6637,5156.6,1195.3,186.3,
3,Adults,3,Pred,Different,1510.4,5566.6,739,6413.7,4903.3,847.1,108.1,
4,Adults,3,Pred,Different,1480.6,5192.2,445,6178.7,4698.1,986.5,541.5,
4,Adults,3,Pred,Different,1655.5,5318,555,6377.1,4721.6,1059.1,504.1,
4,Adults,3,Pred,Different,1495.1,5519.1,399,6296.5,4801.4,777.4,378.4,
4,Adults,3,Pred,Different,1475.6,5473.9,531,6373.5,4897.9,899.6,368.6,
4,Adults,3,Pred,Different,1499.1,5207.1,539,6050.2,4551.1,843.1,304.1,
4,Adults,3,Pred,Different,1495.9,5280.2,551,6121.9,4626,841.7,290.7,
4,Adults,3,Pred,Different,1652.6,5373.5,447,6104.7,4452.1,731.2,284.2,
4,Adults,3,Pred,Different,1660.9,5225.7,399,5901.2,4240.3,675.5,276.5,
4,Adults,3,Pred,Different,1498.7,5461.2,707,6443.3,4944.6,982.1,275.1,
4,Adults,3,Pred,Different,1531.2,5788.8,742,6793.6,5262.4,1004.8,262.8,
4,Adults,3,Pred,Different,1493.8,5598.6,469,6274.7,4780.9,676.1,207.1,
4,Adults,3,Pred,Different,1480.1,5268.5,553,6023.8,4543.7,755.3,202.3,
4,Adults,3,Pred,Different,1629.4,5525.9,590,6240.9,4611.5,715,125,
4,Adults,3,Pred,Different,1460.4,5455.6,681,6232.9,4772.5,777.3,96.3,
4,Adults,3,Pred,Different,1474.4,5338.2,595,6020.7,4546.3,682.5,87.5,
4,Adults,3,Pred,Different,1693.5,5361.8,558,5983.6,4290.1,621.8,63.8,
4,Adults,3,Pred,Different,1486.2,5544.9,739,6339.2,4853,794.3,55.3,
4,Adults,3,Pred,Different,1482.7,5217.9,651,5922.2,4439.5,704.3,53.3,
4,Adults,3,Pred,Different,1494.8,5115.5,572,5721.7,4226.9,606.2,34.2,
4,Adults,3,Pred,Different,1503.5,5465.2,1009,6482.9,4979.4,1017.7,8.7,
4,Adults,3,Pred,Different,1651,5438.1,775,6221.2,4570.2,783.1,8.1,
4,Adults,3,Pred,Different,1652.6,5309.3,715,6020.1,4367.5,710.8,-4.2,
4,Adults,3,Pred,Different,1617.1,5214.3,647,5799.6,4182.5,585.3,-61.7,
4,Adults,3,Pred,Different,1497.7,5429,725,5879.6,4381.9,450.6,-274.4,
5,Adults,3,Pred,Different,1473.5,5260.1,553,10625.2,9151.7,5365.1,,
5,Adults,3,Pred,Different,1488.1,5543.6,739,9340.1,7852,3796.5,,
5,Adults,3,Pred,Different,1491.8,5579.1,399,6942.7,5450.9,1363.6,964.6,
5,Adults,3,Pred,Different,1455.6,5775.8,742,7382.9,5927.3,1607.1,865.1,
5,Adults,3,Pred,Different,1472.9,5194.3,445,6414.7,4941.8,1220.4,775.4,
5,Adults,3,Pred,Different,1661.8,5445.8,775,6986.4,5324.6,1540.6,765.6,
5,Adults,3,Pred,Different,1702.4,5314.7,715,6749.5,5047.1,1434.8,719.8,
5,Adults,3,Pred,Different,1467.6,5487,531,6718.8,5251.2,1231.8,700.8,
5,Adults,3,Pred,Different,1473.9,5091.9,572,6362.6,4888.7,1270.7,698.7,
5,Adults,3,Pred,Different,1479.7,5432.8,725,6845.1,5365.4,1412.3,687.3,
5,Adults,3,Pred,Different,1690.6,5336.6,555,6544.2,4853.6,1207.6,652.6,
5,Adults,3,Pred,Different,1475.5,5217,651,6514.2,5038.7,1297.2,646.2,
5,Adults,3,Pred,Different,1453.1,5338.9,595,6571,5117.9,1232.1,637.1,
5,Adults,3,Pred,Different,1493.1,5210,539,6361.5,4868.4,1151.5,612.5,
5,Adults,3,Pred,Different,1484.7,5445.6,707,6723.6,5238.9,1278,571,
5,Adults,3,Pred,Different,1461.8,5422.9,1009,6992,5530.2,1569.1,560.1,
5,Adults,3,Pred,Different,1519.5,5629.1,469,6630.9,5111.4,1001.8,532.8,
5,Adults,3,Pred,Different,1480.8,5453,681,6664.6,5183.8,1211.6,530.6,
5,Adults,3,Pred,Different,1687.1,5239.6,399,6156.4,4469.3,916.8,517.8,
5,Adults,3,Pred,Different,1635.6,5358.1,447,6298.3,4662.7,940.2,493.2,
5,Adults,3,Pred,Different,1669,5363.8,558,6400.6,4731.6,1036.8,478.8,
5,Adults,3,Pred,Different,1469.5,5254.9,551,6223.2,4753.7,968.3,417.3,
5,Adults,3,Pred,Different,1642.2,5266.7,647,6301,4658.8,1034.3,387.3,
5,Adults,3,Pred,Different,1673.8,5599.6,590,6440.7,4766.9,841.1,251.1,
6,Adults,3,Pred,Different,1628.4,5204.1,399,7140.8,5512.4,1936.7,1537.7,
6,Adults,3,Pred,Different,1487.5,5597.7,469,7087,5599.5,1489.3,1020.3,
6,Adults,3,Pred,Different,1689.3,5594.8,590,7121,5431.7,1526.2,936.2,
6,Adults,3,Pred,Different,1490.2,5491,681,7009.3,5519.1,1518.3,837.3,
6,Adults,3,Pred,Different,1482.1,5432.3,531,6775.4,5293.3,1343.1,812.1,
6,Adults,3,Pred,Different,1485.4,5574.3,399,6734.2,5248.8,1159.9,760.9,
6,Adults,3,Pred,Different,1647.1,5276.2,715,6723.6,5076.5,1447.4,732.4,
6,Adults,3,Pred,Different,1689.2,5368.8,447,6520.5,4831.3,1151.7,704.7,
6,Adults,3,Pred,Different,1477.6,5762.7,742,7204.8,5727.2,1442.1,700.1,
6,Adults,3,Pred,Different,1498.4,5465,1009,7164.9,5666.5,1699.9,690.9,
6,Adults,3,Pred,Different,1473.1,5190.6,445,6326.4,4853.3,1135.8,690.8,
6,Adults,3,Pred,Different,1651,5349.8,558,6598.3,4947.3,1248.5,690.5,
6,Adults,3,Pred,Different,1479.4,5265.2,551,6499.6,5020.2,1234.4,683.4,
6,Adults,3,Pred,Different,1693.4,5287.6,647,6611.1,4917.7,1323.5,676.5,
6,Adults,3,Pred,Different,1519.8,5138.6,572,6360.2,4840.4,1221.6,649.6,
6,Adults,3,Pred,Different,1494.6,5454.3,707,6804,5309.4,1349.7,642.7,
6,Adults,3,Pred,Different,1473.8,5427.9,725,6773,5299.2,1345.1,620.1,
6,Adults,3,Pred,Different,1522.8,5311.5,553,6427.2,4904.4,1115.7,562.7,
6,Adults,3,Pred,Different,1443,5356.4,595,6493,5050,1136.6,541.6,
6,Adults,3,Pred,Different,1508.1,5222.6,539,6282.2,4774.1,1059.6,520.6,
6,Adults,3,Pred,Different,1660.9,5474.1,775,6743.9,5083,1269.8,494.8,
6,Adults,3,Pred,Different,1495.9,5551.3,739,6782.6,5286.7,1231.3,492.3,
6,Adults,3,Pred,Different,1648.8,5317.5,555,6302,4653.2,984.5,429.5,
6,Adults,3,Pred,Different,1469.8,5230.3,651,6169.3,4699.5,939,288,
7,Adults,3,Pred,Different,1686.4,5361.7,558,7931.6,6245.2,2569.9,,
7,Adults,3,Pred,Different,1479,5271.2,553,6699.9,5220.9,1428.7,875.7,
7,Adults,3,Pred,Different,1480.8,5479.3,531,6712.7,5231.9,1233.4,702.4,
7,Adults,3,Pred,Different,1495.4,5201.8,539,6365.8,4870.4,1164,625,
7,Adults,3,Pred,Different,1509.6,5566.5,739,6921.5,5411.9,1355,616,
7,Adults,3,Pred,Different,1493,5423.2,725,6671,5178,1247.8,522.8,
7,Adults,3,Pred,Different,1461.8,5245.6,551,6295.8,4834,1050.2,499.2,
7,Adults,3,Pred,Different,1653.6,5220.4,399,6081.5,4427.9,861.1,462.1,
7,Adults,3,Pred,Different,1477.2,5588.9,399,6372.9,4895.7,784,385,
7,Adults,3,Pred,Different,1494.7,5604.2,469,6454.7,4960,850.5,381.5,
7,Adults,3,Pred,Different,1635.5,5353.7,447,6120.6,4485.1,766.9,319.9,
7,Adults,3,Pred,Different,1672.5,5457.5,775,6551.1,4878.6,1093.6,318.6,
7,Adults,3,Pred,Different,1479.9,5453,1009,6766.3,5286.4,1313.3,304.3,
7,Adults,3,Pred,Different,1503,5199.5,445,5941.5,4438.5,742,297,
7,Adults,3,Pred,Different,1404,5413.4,681,6367.3,4963.3,953.9,272.9,
7,Adults,3,Pred,Different,1500.1,5458.3,707,6415.2,4915.1,956.9,249.9,
7,Adults,3,Pred,Different,1660.4,5551.4,590,6374.5,4714.1,823.1,233.1,
7,Adults,3,Pred,Different,1665.8,5318,715,6230.7,4564.9,912.7,197.7,
7,Adults,3,Pred,Different,1493.6,5385,595,6114,4620.4,729,134,
7,Adults,3,Pred,Different,1511.2,5133.4,572,5820.7,4309.5,687.3,115.3,
7,Adults,3,Pred,Different,1665.7,5316.2,555,5979.8,4314.1,663.6,108.6,
7,Adults,3,Pred,Different,1471.2,5781.5,742,6622.8,5151.6,841.3,99.3,
7,Adults,3,Pred,Different,1461.6,5209,651,5884.1,4422.5,675.1,24.1,
7,Adults,3,Pred,Different,1658.5,5259.7,647,5859.2,4200.7,599.5,-47.5,
8,Adults,3,Pred,Different,1480.5,5269.2,553,6876.4,5395.9,1607.2,1054.2,
8,Adults,3,Pred,Different,1487.3,5568,739,7149,5661.7,1581,842,
8,Adults,3,Pred,Different,1639.8,5216,399,6362.8,4723,1146.8,747.8,
8,Adults,3,Pred,Different,1516.7,5552.8,399,6617.4,5100.7,1064.6,665.6,
8,Adults,3,Pred,Different,1482.6,5436.5,531,6613.4,5130.8,1176.9,645.9,
8,Adults,3,Pred,Different,1658.8,5322.2,715,6625.5,4966.7,1303.3,588.3,
8,Adults,3,Pred,Different,1514.7,5223.1,539,6338.4,4823.7,1115.3,576.3,
8,Adults,3,Pred,Different,1482.2,5266.6,551,6377.8,4895.6,1111.2,560.2,
8,Adults,3,Pred,Different,1481.7,5593.3,469,6622.5,5140.8,1029.2,560.2,
8,Adults,3,Pred,Different,1505,5483.5,681,6708.3,5203.3,1224.8,543.8,
8,Adults,3,Pred,Different,1655.1,5319.1,555,6415.3,4760.2,1096.2,541.2,
8,Adults,3,Pred,Different,1497.3,5116.6,572,6134.9,4637.6,1018.3,446.3,
8,Adults,3,Pred,Different,1654.7,5571,590,6599.2,4944.5,1028.2,438.2,
8,Adults,3,Pred,Different,1493.3,5422.7,725,6559.2,5065.9,1136.5,411.5,
8,Adults,3,Pred,Different,1655,5376.5,447,6210.2,4555.2,833.7,386.7,
8,Adults,3,Pred,Different,1642.8,5255.1,647,6287.5,4644.7,1032.4,385.4,
8,Adults,3,Pred,Different,1650.3,5446.9,775,6565.4,4915.1,1118.5,343.5,
8,Adults,3,Pred,Different,1493.2,5450.7,707,6456,4962.8,1005.3,298.3,
8,Adults,3,Pred,Different,1480.7,5193.6,445,5931.3,4450.6,737.7,292.7,
8,Adults,3,Pred,Different,1484.5,5445.2,1009,6710.9,5226.4,1265.7,256.7,
8,Adults,3,Pred,Different,1500.3,5213.8,651,6119.7,4619.4,905.9,254.9,
8,Adults,3,Pred,Different,1473.5,5756.2,742,6749.9,5276.4,993.7,251.7,
8,Adults,3,Pred,Different,1646.3,5361.1,558,6035.4,4389.1,674.3,116.3,
8,Adults,3,Pred,Different,1480.2,5342.8,595,6034.9,4554.7,692.1,97.1,
9,Adults,3,Pred,Different,1491.374637,5551.887121,399,6701.52282,5210.148183,1149.635699,750.6356986,
9,Adults,3,Pred,Different,1495.91681,5199.842456,445,6379.08482,4883.168009,1179.242363,734.2423635,
9,Adults,3,Pred,Different,1490.481705,5765.648278,742,7137.532695,5647.05099,1371.884418,629.8844177,
9,Adults,3,Pred,Different,1479.819296,5417.342052,725,6770.314397,5290.495101,1352.972344,627.9723442,
9,Adults,3,Pred,Different,1207.624082,5435.229961,531,6575.527303,5367.903222,1140.297343,609.2973428,
9,Adults,3,Pred,Different,1476.285986,5452.031814,681,6697.821083,5221.535097,1245.789269,564.7892688,
9,Adults,3,Pred,Different,1460.216979,5429.116796,1009,6922.975679,5462.7587,1493.858883,484.8588829,
9,Adults,3,Pred,Different,1679.259851,5452.770403,775,6706.925311,5027.66546,1254.154907,479.1549073,
9,Adults,3,Pred,Different,1491.427801,5230.818369,651,6357.518458,4866.090657,1126.70009,475.7000896,
9,Adults,3,Pred,Different,1678.299318,5226.046016,399,6073.995951,4395.696633,847.9499341,448.9499341,
9,Adults,3,Pred,Different,1479.485191,5269.764285,553,6263.679197,4784.194006,993.9149118,440.9149118,
9,Adults,3,Pred,Different,1650.160111,5319.703629,555,6309.88024,4659.720129,990.1766108,435.1766108,
9,Adults,3,Pred,Different,1483.345747,5592.424331,469,6486.525396,5003.17965,894.101065,425.101065,
9,Adults,3,Pred,Different,1674.28275,5384.801854,558,6335.893231,4661.610481,951.091377,393.091377,
9,Adults,3,Pred,Different,1497.761238,5117.030499,572,6056.350507,4558.58927,939.3200087,367.3200087,
9,Adults,3,Pred,Different,1651.33483,5361.233764,447,6108.486105,4457.151274,747.2523411,300.2523411,
9,Adults,3,Pred,Different,1612.764441,5268.101498,715,6269.67979,4656.915349,1001.578292,286.5782918,
9,Adults,3,Pred,Different,1497.246671,5369.565917,595,6244.376106,4747.129435,874.8101887,279.8101887,
9,Adults,3,Pred,Different,1463.159,5447.176991,707,6395.515317,4932.356317,948.338326,241.338326,
9,Adults,3,Pred,Different,1455.671025,5243.416888,551,6014.027362,4558.356337,770.6104741,219.6104741,
9,Adults,3,Pred,Different,1486.980259,5221.000068,539,5941.909869,4454.92961,720.9098011,181.9098011,
9,Adults,3,Pred,Different,1693.438886,5717.112823,590,6480.57248,4787.133594,763.4596577,173.4596577,
9,Adults,3,Pred,Different,1596.594612,5256.488295,647,6074.144941,4477.550329,817.6566459,170.6566459,
9,Adults,3,Pred,Different,1490.723194,5556.240836,739,6404.146352,4913.423158,847.9055158,108.9055158,
10,Adults,3,Pred,Different,1496.288827,5553.663116,739,7121.688388,5625.399561,1568.025272,829.0252716,
10,Adults,3,Pred,Different,1498.162725,5783.255809,742,7175.14284,5676.980115,1391.887032,649.8870317,
10,Adults,3,Pred,Different,1477.180174,5587.92803,469,6697.633715,5220.453541,1109.705685,640.7056851,
10,Adults,3,Pred,Different,1655.4145,5224.37474,399,6220.756755,4565.342256,996.3820151,597.3820151,
10,Adults,3,Pred,Different,1653.100677,5315.048545,555,6457.470993,4804.370316,1142.422447,587.4224473,
10,Adults,3,Pred,Different,1656.43767,5374.874564,447,6405.725435,4749.287764,1030.850871,583.8508705,
10,Adults,3,Pred,Different,1460.121667,5244.762753,551,6370.273945,4910.152279,1125.511192,574.5111917,
10,Adults,3,Pred,Different,1475.369462,5177.512402,539,6283.058502,4807.68904,1105.5461,566.5460998,
10,Adults,3,Pred,Different,1483.842782,5441.867259,707,6711.098833,5227.256051,1269.231575,562.2315747,
10,Adults,3,Pred,Different,1487.218827,5548.178863,399,6507.220035,5020.001208,959.0411721,560.0411721,
10,Adults,3,Pred,Different,1483.701685,5436.097145,725,6682.970809,5199.269124,1246.873665,521.8736646,
10,Adults,3,Pred,Different,1653.552819,5264.235803,647,6431.09367,4777.540851,1166.857867,519.857867,
10,Adults,3,Pred,Different,1657.669775,5568.563604,590,6675.497971,5017.828196,1106.934367,516.934367,
10,Adults,3,Pred,Different,1493.572009,5112.153384,572,6180.267788,4686.695779,1068.114404,496.1144041,
10,Adults,3,Pred,Different,1676.118124,5387.854001,558,6441.055743,4764.93762,1053.201742,495.2017422,
10,Adults,3,Pred,Different,1474.40547,5338.377168,595,6410.78381,4936.37834,1072.406642,477.4066422,
10,Adults,3,Pred,Different,1478.669873,5268.430819,553,6297.090409,4818.420536,1028.65959,475.65959,
10,Adults,3,Pred,Different,1477.926968,5479.848523,531,6474.118268,4996.1913,994.2697451,463.2697451,
10,Adults,3,Pred,Different,1468.412867,5444.142417,681,6583.871833,5115.458966,1139.729416,458.7294158,
10,Adults,3,Pred,Different,1469.045432,5184.872571,445,6080.147875,4611.102442,895.2753033,450.2753033,
10,Adults,3,Pred,Different,1642.452315,5311.267125,715,6472.311939,4829.859625,1161.044814,446.0448142,
10,Adults,3,Pred,Different,1651.929294,5439.016386,775,6615.811517,4963.882223,1176.79513,401.7951303,
10,Adults,3,Pred,Different,1471.882572,5431.080143,1009,6837.697751,5365.815179,1406.617608,397.6176081,
10,Adults,3,Pred,Different,1473.388596,5235.869277,651,6220.712577,4747.323981,984.8432998,333.8432998,
11,Adults,3,Pred,Different,1663.687116,5240.294184,399,6395.723212,4732.036097,1155.429029,756.4290286,
11,Adults,3,Pred,Different,1515.709308,5381.42001,595,6494.513408,4978.8041,1113.093397,518.0933972,
11,Adults,3,Pred,Different,1494.136576,5204.216809,539,6177.317829,4683.181253,973.10102,434.10102,
11,Adults,3,Pred,Different,1465.75135,5754.036805,742,6918.567839,5452.81649,1164.531034,422.531034,
11,Adults,3,Pred,Different,1490.460985,5548.131376,739,6689.290297,5198.829311,1141.158921,402.158921,
11,Adults,3,Pred,Different,1478.09408,5263.59214,551,6195.195953,4717.101874,931.6038136,380.6038136,
11,Adults,3,Pred,Different,1475.306931,5587.22428,469,6430.639588,4955.332657,843.4153081,374.4153081,
11,Adults,3,Pred,Different,1646.345811,5372.719786,447,6182.526275,4536.180464,809.8064895,362.8064895,
11,Adults,3,Pred,Different,1497.06739,5556.206258,399,6275.283029,4778.215639,719.0767706,320.0767706,
11,Adults,3,Pred,Different,1475.067304,5265.54977,553,6118.293959,4643.226655,852.7441895,299.7441895,
11,Adults,3,Pred,Different,1484.714518,5446.049878,707,6445.876061,4961.161544,999.8261834,292.8261834,
11,Adults,3,Pred,Different,1494.551924,5114.852016,572,5979.127565,4484.575641,864.2755489,292.2755489,
11,Adults,3,Pred,Different,1676.699207,5312.251634,555,6143.318337,4466.61913,831.0667032,276.0667032,
11,Adults,3,Pred,Different,1650.721362,5361.994126,558,6192.430369,4541.709007,830.4362426,272.4362426,
11,Adults,3,Pred,Different,1657.093008,5295.187434,715,6278.489211,4621.396203,983.3017766,268.3017766,
11,Adults,3,Pred,Different,1481.409324,5432.199022,531,6200.897824,4719.488501,768.6988025,237.6988025,
11,Adults,3,Pred,Different,1634.978986,5248.336987,647,6118.717984,4483.738997,870.3809969,223.3809969,
11,Adults,3,Pred,Different,1642.416334,5438.353867,775,6430.219444,4787.80311,991.8655766,216.8655766,
11,Adults,3,Pred,Different,1478.493865,5455.074684,681,6346.855515,4868.36165,891.780831,210.780831,
11,Adults,3,Pred,Different,1500.492329,5238.320534,651,6069.776504,4569.284174,831.45597,180.45597,
11,Adults,3,Pred,Different,1481.461812,5195.818259,445,5799.443062,4317.98125,603.6248033,158.6248033,
11,Adults,3,Pred,Different,1493.515108,5425.21268,725,6288.214913,4794.699805,863.0022333,138.0022333,
11,Adults,3,Pred,Different,1650.768028,5569.163527,590,6288.011735,4637.243707,718.8482084,128.8482084,
11,Adults,3,Pred,Different,1477.508406,5441.606337,1009,6459.514943,4982.006537,1017.908606,8.908606055,
12,Adults,3,Pred,Different,1694.550745,5334.966505,555,6578.715677,4884.164933,1243.749172,688.749172,
12,Adults,3,Pred,Different,1659.842622,5453.21975,775,6882.771368,5222.928746,1429.551618,654.5516179,
12,Adults,3,Pred,Different,1671.720511,5235.36557,399,6211.256063,4539.535552,975.890493,576.890493,
12,Adults,3,Pred,Different,1480.943211,5476.670461,1009,7034.827025,5553.883814,1558.156564,549.1565642,
12,Adults,3,Pred,Different,1505.609572,5375.199859,595,6496.50159,4990.892018,1121.301731,526.301731,
12,Adults,3,Pred,Different,1459.979041,5578.307219,469,6568.720381,5108.74134,990.4131622,521.4131622,
12,Adults,3,Pred,Different,1676.307148,5313.192103,715,6533.196436,4856.889288,1220.004333,505.004333,
12,Adults,3,Pred,Different,1642.915349,5564.539646,590,6647.043417,5004.128068,1082.503771,492.5037713,
12,Adults,3,Pred,Different,1477.923319,5756.588772,742,6979.654179,5501.73086,1223.065407,481.0654065,
12,Adults,3,Pred,Different,1500.836673,5616.431427,399,6492.062269,4991.225596,875.6308413,476.6308413,
12,Adults,3,Pred,Different,1483.510673,5538.196685,739,6741.749017,5258.238344,1203.552332,464.5523321,
12,Adults,3,Pred,Different,1669.208987,5357.735025,558,6361.712527,4692.50354,1003.977502,445.9775015,
12,Adults,3,Pred,Different,1663.284908,5372.638388,447,6246.350703,4583.065795,873.7123149,426.7123149,
12,Adults,3,Pred,Different,1652.236392,5265.16159,647,6328.70667,4676.470278,1063.54508,416.54508,
12,Adults,3,Pred,Different,1467.312491,5425.330747,707,6546.769253,5079.456762,1121.438506,414.438506,
12,Adults,3,Pred,Different,1508.205369,5431.827569,725,6570.23063,5062.025261,1138.403061,413.403061,
12,Adults,3,Pred,Different,1489.089713,5452.297373,681,6534.645836,5045.556123,1082.348463,401.3484632,
12,Adults,3,Pred,Different,1488.484495,5202.637403,539,6140.720075,4652.23558,938.0826727,399.0826727,
12,Adults,3,Pred,Different,1484.266462,5270.259216,553,6214.10615,4729.839688,943.8469332,390.8469332,
